policyid,customerno,policyquotationdate,policyeffectivedate,sex,firstname,lastname,customerdob,issuestate,city,country,issueage,smokingclass,uwclass,coverageunit,prodcode,yearlypremium,policystatus,sumassured,nationalid,maritalstatus,emailid,phoneno,policyterm,newrenew,producer,policyterminationdate,policyterminationreason,monthlypremium,agentcommision,premiumpaidtilldate,commisionpaidtilldate,beneficiaryname,beneficiaryrelationship,beneficiarypct,lastupdated
10002937,10041505,2020-08-11,2020/11/06,M,Charles,Bonilla,1965/09/19,KY,Louisville,USA,55,S,1,145,A0001,203,T,145000,842-25-5995,married,megan30@hotmail.com,576-665-8768,15,R,P1001164,2035-11-06,,19.45,4.28,505.7,77.28,Linda Cruz,Daughter,100,14/02/2023 10:18:56
10002938,10046300,2020-10-18,2020/11/06,F,Lauren,Stewart,1956/11/07,WY,Cheyenne,USA,63,N,0,368,A0001,478,T,368000,855-17-8696,married,dcampbell@hotmail.com,210-043-0189,15,R,P1003516,2035-11-06,Cancelled due to non payment,45.81,10.08,1191.06,181.83,James Mathews,Spouse,100,14/02/2023 10:18:56
10002939,10028167,2020-10-25,2020/11/06,F,Lori,Bailey,1939/04/29,NY,Buffalo,USA,81,S,1,373,A0001,223,T,373000,089-85-6956,single,hannah38@yahoo.com,031-092-8321,15,R,P1002135,2035-11-06,Cancelled due to non payment,21.37,4.7,555.62,84.95,Elizabeth Sullivan MD,Daughter,100,14/02/2023 10:18:56
10002940,10006528,2020-10-04,2020/11/06,F,Andrea,Jones,1973/12/24,TN,Knoxville,USA,46,N,2,196,A0001,254,C,196000,601-22-4723,married,christophersmith@gmail.com,652-911-2150,15,R,P1000919,2035-11-06,Cancelled by policy holder request,24.34,5.35,632.84,96.6,Penny Henderson,Spouse,100,14/02/2023 10:18:56
10002941,10023216,2020-11-04,2020/11/06,F,Kendra,Ross,1988/11/29,AZ,Phoenix,USA,31,S,0,408,A0001,489,D,408000,197-36-1797,single,annquinn@gmail.com,732-162-6640,15,N,P1003808,2035-11-06,Deceased,46.86,10.31,1218.36,186.06,Christy Smith,Son,100,14/02/2023 10:18:56
10002942,10015146,2020-09-03,2020/11/06,F,Nancy,Burgess,1952/09/18,SC,North Charleston,USA,68,N,1,276,A0001,358,C,276000,597-35-2912,married,jennifer98@yahoo.com,114-628-1153,15,N,P1002836,2035-11-06,Cancelled by policy holder request,34.31,7.55,892.06,136.3,Carol Clark,Daughter,100,14/02/2023 10:18:56
10002943,10037086,2020-09-14,2020/11/06,M,Scott,Burke,1957/01/07,OR,Eugene,USA,63,N,1,168,A0001,218,T,168000,021-92-2623,married,michaelhicks@yahoo.com,547-249-4894,15,N,P1001539,2035-11-06,,20.89,4.6,543.14,82.85,Gwendolyn Wilkerson,Son,100,14/02/2023 10:18:56
10002944,10033505,2020-10-23,2020/11/06,F,Kelsey,Dougherty,1942/03/27,RI,Providence,USA,78,N,2,255,A0001,331,T,255000,399-57-7300,divorced,hernandeztyler@hotmail.com,656-609-8870,15,N,P1001913,2035-11-06,Cancelled due to non payment,31.72,6.98,824.72,125.98,Jennifer Blair,Spouse,100,14/02/2023 10:18:56
10002945,10010863,2020-08-16,2020/11/06,F,Nicole,Chandler,1954/01/15,IN,Carmel,USA,66,N,0,136,A0001,176,D,136000,553-13-1603,married,murraymichelle@yahoo.com,075-790-0705,15,N,P1003373,2035-11-06,Deceased,16.87,3.71,438.62,66.96,Laura Wilkinson,Son,100,14/02/2023 10:18:56
10002946,10009316,2020-09-09,2020/11/06,F,Susan,Anderson,1982/03/13,NV,Las Vegas,USA,38,S,1,171,A0001,205,T,171000,830-07-1302,single,gmartin@hotmail.com,085-439-5730,15,N,P1001282,2035-11-06,,19.65,4.32,510.9,78.07,Miss Hailey Holt,Daughter,100,14/02/2023 10:18:56
10002947,10045724,2020-08-30,2020/11/06,M,Christian,Frederick,2003/07/09,TN,Nashville,USA,17,S,0,83,A0001,99,T,83000,206-85-5112,single,tanner90@hotmail.com,852-849-4961,15,R,P1001645,2035-11-06,,9.49,2.09,246.74,37.59,Melissa Myers,Spouse,100,14/02/2023 10:18:56
10002948,10026644,2020-08-27,2020/11/07,F,Jennifer,Rodriguez,1950/09/30,MS,Jackson,USA,70,N,0,158,A0001,205,D,158000,131-62-0723,married,jennifer65@hotmail.com,359-410-1508,15,N,P1001035,2035-11-07,Deceased,19.65,4.32,510.9,78.07,Hannah Davenport,Son,100,14/02/2023 10:18:56
10002949,10022986,2020-09-13,2020/11/08,M,Matthew,Allison,1996/07/08,LA,Baton Rouge,USA,24,S,0,287,A0001,344,T,287000,538-83-6086,married,maryjimenez@gmail.com,301-472-8895,15,N,P1001960,2035-11-08,Cancelled due to non payment,32.97,7.25,857.22,131.0,Joann Gray,Spouse,100,14/02/2023 10:18:56
10002950,10030188,2020-09-13,2020/11/08,M,Stephen,Bell,2001/01/21,FL,Tampa,USA,19,N,0,179,A0001,205,C,179000,829-57-9370,single,thompsondanielle@hotmail.com,046-279-1181,15,N,P1002958,2035-11-08,Cancelled by policy holder request,19.65,4.32,510.9,78.07,Gary White,Spouse,100,14/02/2023 10:18:56
10002951,10043201,2020-11-07,2020/11/08,F,Amy,Gibson,1991/05/01,ND,Fargo,USA,29,N,0,451,A0001,518,T,451000,641-49-8759,single,lindareynolds@yahoo.com,349-970-2010,15,N,P1002244,2035-11-08,,49.64,10.92,1290.64,197.17,Kathryn Caldwell,Daughter,100,14/02/2023 10:18:56
10002952,10010445,2020-10-29,2020/11/08,M,Luke,Armstrong,1966/08/01,GA,Columbus,USA,54,N,2,101,A0001,131,D,101000,664-13-0477,single,adamdavis@hotmail.com,656-230-5672,15,R,P1000908,2035-11-08,Deceased,12.55,2.76,326.3,49.76,Wayne Peck DDS,Daughter,100,14/02/2023 10:18:56
10002953,10045390,2020-09-27,2020/11/08,M,Christian,Blanchard,2003/06/04,VT,Montpelier,USA,17,N,2,438,A0001,503,D,438000,512-31-8581,single,douglas10@yahoo.com,314-089-5396,15,R,P1001953,2035-11-08,Deceased,48.2,10.6,1253.2,191.35,Douglas Bishop,Spouse,100,14/02/2023 10:18:56
10002954,10025124,2020-09-23,2020/11/10,M,Kevin,White,2002/05/12,AR,Little Rock,USA,18,N,2,426,A0001,489,D,426000,383-56-7763,single,qcarter@hotmail.com,747-456-2896,15,N,P1000785,2035-11-10,Deceased,46.86,10.31,1218.36,186.06,William Robles,Son,100,14/02/2023 10:18:56
10002955,10015862,2020-09-29,2020/11/10,M,Christopher,Ford,1999/12/27,HI,Honolulu,USA,20,N,2,315,A0001,362,C,315000,603-91-8123,single,stewartsandra@gmail.com,152-041-0887,15,R,P1001272,2035-11-10,Cancelled by policy holder request,34.69,7.63,901.94,137.63,Alexandra Massey,Spouse,100,14/02/2023 10:18:56
10002956,10022484,2020-09-01,2020/11/10,M,Brent,Robbins,1963/09/30,VT,Montpelier,USA,57,S,2,75,A0001,105,D,75000,369-06-2098,married,hickslisa@yahoo.com,616-548-2623,15,N,P1001729,2035-11-10,Deceased,10.06,2.21,261.56,39.96,Patrick Thompson,Spouse,100,14/02/2023 10:18:56
10002957,10003771,2020-09-28,2020/11/10,M,Christopher,Dunn,1998/02/16,MO,Kansas City,USA,22,N,0,114,A0001,131,C,114000,103-32-4887,divorced,adamrodriguez@yahoo.com,972-174-5492,15,N,P1003821,2035-11-10,Cancelled by policy holder request,12.55,2.76,326.3,49.76,Steven Moon,Daughter,100,14/02/2023 10:18:56
10002958,10020508,2020-10-31,2020/11/10,F,Katherine,Johnson,1983/03/17,CA,Elk Grove,USA,37,N,2,163,A0001,187,T,163000,110-10-7468,divorced,gcruz@yahoo.com,714-467-5952,15,R,P1000371,2035-11-10,Cancelled due to non payment,17.92,3.94,465.92,71.19,Tammy Crawford,Daughter,100,14/02/2023 10:18:56
10002959,10030026,2020-08-24,2020/11/10,M,Mitchell,Miller,1997/11/24,WA,Seattle,USA,22,N,0,79,A0001,90,T,79000,613-46-3442,single,bharrison@yahoo.com,047-219-1396,15,N,P1002190,2035-11-10,Cancelled due to non payment,8.62,1.9,224.12,34.15,Patricia Higgins,Daughter,100,14/02/2023 10:18:56
10002960,10049873,2020-09-25,2020/11/11,F,Lindsey,Ray,1963/12/21,ND,Fargo,USA,56,N,2,148,A0001,192,T,148000,661-64-9278,married,charlesstephen@hotmail.com,157-514-3145,15,N,P1000763,2035-11-11,Cancelled due to non payment,18.4,4.05,478.4,73.05,Edward Nichols,Spouse,100,14/02/2023 10:18:56
10002961,10028965,2020-09-23,2020/11/11,F,Tracey,Jarvis,1957/01/02,WV,Charleston,USA,63,S,1,283,A0001,396,C,283000,231-42-7934,married,jstewart@hotmail.com,837-194-2624,15,N,P1003411,2035-11-11,Cancelled by policy holder request,37.95,8.35,986.7,150.6,Dr. Lisa Johnson,Spouse,100,14/02/2023 10:18:56
10002962,10030304,2020-08-25,2020/11/11,M,Ryan,Ortiz,1984/10/02,ND,Fargo,USA,36,N,1,247,A0001,284,D,247000,329-57-3259,single,whitetimothy@yahoo.com,076-122-0636,15,N,P1000343,2035-11-11,Deceased,27.22,5.99,707.72,107.99,James Hughes,Spouse,100,14/02/2023 10:18:56
10002963,10002033,2020-09-07,2020/11/12,F,Brittany,Petersen,1992/03/14,CT,Stamford,USA,28,S,1,371,A0001,445,T,371000,712-64-4149,married,emays@gmail.com,929-764-5828,15,N,P1002692,2035-11-12,Cancelled due to non payment,42.65,9.38,1108.9,169.38,Collin Barker,Daughter,100,14/02/2023 10:18:56
10002964,10025613,2020-10-08,2020/11/12,M,William,Hart,1974/08/10,ME,Augusta,USA,46,S,0,261,A0001,365,T,261000,581-13-1101,married,pcooper@gmail.com,095-277-9723,15,R,P1000834,2035-11-12,Cancelled due to non payment,34.98,7.7,909.48,138.95,Eric Burton,Son,100,14/02/2023 10:18:56
10002965,10048810,2020-10-13,2020/11/12,F,Felicia,Kent,1988/06/20,IN,Indianapolis,USA,32,N,2,114,A0001,131,D,114000,217-43-7998,divorced,xpatel@hotmail.com,377-882-8221,15,R,P1000740,2035-11-12,Deceased,12.55,2.76,326.3,49.76,Joshua Ward,Daughter,100,14/02/2023 10:18:56
10002966,10045548,2020-10-15,2020/11/12,M,Adam,Ward,1982/10/26,ND,Fargo,USA,38,N,2,268,A0001,308,T,268000,053-99-9170,married,nford@yahoo.com,521-212-3926,15,N,P1000496,2035-11-12,Cancelled due to non payment,29.52,6.49,767.52,117.24,Victoria Williams,Daughter,100,14/02/2023 10:18:56
10002967,10032452,2020-08-31,2020/11/12,F,Laura,Burns,2000/10/27,CO,Denver,USA,20,N,0,238,A0001,273,T,238000,415-21-0322,divorced,lindseyjorge@gmail.com,057-364-2030,15,R,P1002892,2035-11-12,,26.16,5.76,680.16,103.76,Jennifer Holmes,Son,100,14/02/2023 10:18:56
10002968,10029038,2020-10-22,2020/11/12,M,Corey,Stanley,2001/07/27,WA,Vancouver,USA,19,S,1,301,A0001,361,C,301000,648-99-0382,married,jamie80@hotmail.com,678-602-9464,15,R,P1000135,2035-11-12,Cancelled by policy holder request,34.6,7.61,899.6,137.36,John Estes,Spouse,100,14/02/2023 10:18:56
10002969,10023266,2020-10-09,2020/11/12,M,Jason,Aguilar,1972/05/15,HI,Honolulu,USA,48,S,1,443,A0001,620,T,443000,195-46-7567,single,morgangary@yahoo.com,910-947-4522,15,N,P1003157,2035-11-12,Cancelled due to non payment,59.42,13.07,1544.92,235.82,Christopher Cox,Spouse,100,14/02/2023 10:18:56
10002970,10042994,2020-09-24,2020/11/13,F,April,Anderson,1992/03/31,TX,Austin,USA,28,N,2,464,A0001,533,C,464000,161-60-6097,single,yhorn@gmail.com,167-565-5164,15,R,P1000951,2035-11-13,Cancelled by policy holder request,51.08,11.24,1328.08,202.74,Cheryl Jennings,Son,100,14/02/2023 10:18:56
10002971,10047915,2020-10-20,2020/11/13,F,Brenda,Hunter,1946/06/25,KY,Lexington,USA,74,N,0,314,A0001,408,D,314000,714-92-2818,married,michael48@gmail.com,174-543-3078,15,R,P1002227,2035-11-13,Deceased,39.1,8.6,1016.6,155.2,Scott Terrell,Son,100,14/02/2023 10:18:56
10002972,10014446,2020-10-28,2020/11/13,F,Shelby,Skinner,1963/01/30,UT,Salt Lake City,USA,57,S,0,268,A0001,375,T,268000,894-68-3980,married,hannah38@hotmail.com,941-698-4755,15,R,P1001244,2035-11-13,Cancelled due to non payment,35.94,7.91,934.44,142.66,Stephen Lara,Son,100,14/02/2023 10:18:56
10002973,10044202,2020-09-02,2020/11/13,F,Kayla,Paul,1943/05/01,WY,Cheyenne,USA,77,N,0,454,A0001,590,D,454000,125-32-0442,single,kenneth15@gmail.com,473-287-5855,15,R,P1003892,2035-11-13,Deceased,56.54,12.44,1470.04,224.44,Todd Robinson,Daughter,100,14/02/2023 10:18:56
10002974,10046409,2020-10-02,2020/11/13,F,Jessica,Hill,2006/09/21,IA,Cedar Rapids,USA,14,N,0,474,A0001,545,D,474000,036-23-4494,single,colleenwood@hotmail.com,163-692-7427,15,R,P1001470,2035-11-13,Deceased,52.23,11.49,1357.98,207.24,Pamela Steele,Son,100,14/02/2023 10:18:56
10002975,10006918,2020-09-30,2020/11/13,M,Eric,Russo,1995/11/05,KY,Louisville,USA,25,N,2,345,A0001,396,C,345000,484-35-1840,married,baileyalexandra@hotmail.com,885-637-5447,15,R,P1000248,2035-11-13,Cancelled by policy holder request,37.95,8.35,986.7,150.6,Anna Gutierrez,Son,100,14/02/2023 10:18:56
10002976,10041879,2020-10-31,2020/11/13,M,John,Grant,1961/06/09,WV,Charleston,USA,59,N,0,114,A0001,148,T,114000,477-84-4062,married,flowersbriana@hotmail.com,129-416-7705,15,N,P1000948,2035-11-13,,14.18,3.12,368.68,56.37,John Burgess,Spouse,100,14/02/2023 10:18:56
10002977,10015646,2020-09-20,2020/11/13,F,Leslie,Graham,1945/10/15,DE,Dover,USA,75,N,1,395,A0001,513,T,395000,523-94-7345,married,tgarcia@gmail.com,887-697-6106,15,R,P1000314,2035-11-13,Cancelled due to non payment,49.16,10.82,1278.16,195.07,Thomas Martinez,Daughter,100,14/02/2023 10:18:56
10002978,10036258,2020-10-27,2020/11/13,F,Sydney,Williams,1999/06/05,ME,Augusta,USA,21,N,1,332,A0001,381,C,332000,104-62-4260,divorced,mariagallagher@hotmail.com,208-541-5362,15,R,P1000894,2035-11-13,Cancelled by policy holder request,36.51,8.03,949.26,145.03,Stephen Graham,Daughter,100,14/02/2023 10:18:56
10002979,10023088,2020-10-15,2020/11/13,F,Renee,Lawson,1979/05/15,ND,Fargo,USA,41,N,2,63,A0001,72,T,63000,592-66-4945,single,ymorrow@yahoo.com,466-355-1123,15,N,P1002278,2035-11-13,Cancelled due to non payment,6.9,1.52,179.4,27.43,Steven Bell,Son,100,14/02/2023 10:18:56
10002980,10008786,2020-10-08,2020/11/13,F,Amber,Marshall,1949/03/27,MI,Detroit,USA,71,S,0,355,A0001,496,D,355000,859-34-7386,married,qjones@yahoo.com,212-275-0246,15,N,P1002125,2035-11-13,Deceased,47.53,10.46,1235.78,188.71,Cristian Cox,Spouse,100,14/02/2023 10:18:56
10002981,10014651,2020-09-10,2020/11/14,F,Cynthia,Collins,1983/05/24,AZ,Scottsdale,USA,37,S,0,304,A0001,364,T,304000,716-54-1353,married,ppark@gmail.com,500-352-7184,15,N,P1002747,2035-11-14,Cancelled due to non payment,34.88,7.67,906.88,138.42,Rebecca Clay,Son,100,14/02/2023 10:18:56
10002982,10038009,2020-11-05,2020/11/14,F,Andrea,Daniel,1940/11/28,AR,Little Rock,USA,79,S,2,356,A0001,498,T,356000,552-56-5820,single,dharris@gmail.com,007-634-4590,15,R,P1002155,2035-11-14,,47.72,10.5,1240.72,189.5,Jackie Simmons,Son,100,14/02/2023 10:18:56
10002983,10043476,2020-08-18,2020/11/14,F,Ashley,Knapp,1997/06/29,NY,Buffalo,USA,23,N,1,341,A0001,392,T,341000,823-35-1631,single,george30@gmail.com,763-532-3189,15,R,P1001338,2035-11-14,Cancelled due to non payment,37.57,8.27,976.82,149.27,Wayne Roberts,Son,100,14/02/2023 10:18:56
10002984,10009988,2020-08-22,2020/11/14,M,Trevor,Foley,1972/12/20,IA,Cedar Rapids,USA,47,S,2,382,A0001,534,T,382000,756-96-7661,divorced,amy67@gmail.com,032-749-5413,15,N,P1000304,2035-11-14,Cancelled due to non payment,51.17,11.26,1330.42,203.26,Michael Barnes,Daughter,100,14/02/2023 10:18:56
10002985,10000531,2020-09-25,2020/11/14,F,Heather,Harris,1943/01/03,CO,Denver,USA,77,N,0,160,A0001,208,C,160000,284-93-2502,single,lisa32@yahoo.com,474-749-9960,15,N,P1001227,2035-11-14,Cancelled by policy holder request,19.93,4.38,518.18,79.13,Tina Hawkins,Son,100,14/02/2023 10:18:56
10002986,10029726,2020-10-27,2020/11/15,M,Luis,Green,2001/09/29,KY,Louisville,USA,19,N,2,373,A0001,428,C,373000,433-99-9155,single,ryan71@yahoo.com,090-540-9261,15,N,P1001846,2035-11-15,Cancelled by policy holder request,41.02,9.02,1066.52,162.77,Margaret Kidd,Son,100,14/02/2023 10:18:56
10002987,10021738,2020-08-27,2020/11/15,F,Brittany,Armstrong,1985/10/18,MN,Minneapolis,USA,35,N,0,489,A0001,562,T,489000,442-63-7641,divorced,cynthiaperez@yahoo.com,723-312-9618,15,N,P1002241,2035-11-15,Cancelled due to non payment,53.86,11.85,1400.36,213.85,Anthony Livingston,Son,100,14/02/2023 10:18:56
10002988,10016857,2020-09-29,2020/11/15,F,Amber,Townsend,1960/08/21,WV,Charleston,USA,60,N,1,226,A0001,293,T,226000,154-58-7613,married,kevin66@gmail.com,188-709-3346,15,N,P1003890,2035-11-15,,28.08,6.18,730.08,111.43,Melissa Shepherd,Daughter,100,14/02/2023 10:18:56
10002989,10038498,2020-10-10,2020/11/15,F,Desiree,Merritt,1959/02/09,OR,Hillsboro,USA,61,N,1,341,A0001,443,D,341000,501-27-9819,single,keyelizabeth@gmail.com,538-491-3903,15,R,P1000755,2035-11-15,Deceased,42.45,9.34,1103.7,168.59,Diane Johns,Daughter,100,14/02/2023 10:18:56
10002990,10003452,2020-10-13,2020/11/15,F,Michelle,Guzman,1967/01/08,NV,Henderson,USA,53,S,2,379,A0001,530,D,379000,207-61-4994,single,dreeves@hotmail.com,938-890-0351,15,N,P1001879,2035-11-15,Deceased,50.79,11.17,1320.54,201.67,Amber Anderson,Spouse,100,14/02/2023 10:18:56
10002991,10008567,2020-09-01,2020/11/15,F,Jacqueline,Collins,1950/01/20,SC,Charleston,USA,70,S,2,168,A0001,235,T,168000,383-21-1221,married,matthew67@yahoo.com,603-668-5317,15,N,P1000897,2035-11-15,Cancelled due to non payment,22.52,4.95,585.52,89.45,Marisa Greene,Daughter,100,14/02/2023 10:18:56
10002992,10046020,2020-10-26,2020/11/15,F,Sarah,Harris,1953/05/30,TX,El Paso,USA,67,S,1,234,A0001,327,C,234000,822-98-5740,single,jennifer65@hotmail.com,094-520-7348,15,R,P1003935,2035-11-15,Cancelled by policy holder request,31.34,6.89,814.84,124.39,Russell Shields,Spouse,100,14/02/2023 10:18:56
10002993,10000543,2020-10-15,2020/11/15,F,Ashley,Morgan,1950/03/07,IN,Indianapolis,USA,70,S,0,407,A0001,569,T,407000,586-68-9041,single,comptonanne@gmail.com,259-472-5054,15,N,P1003859,2035-11-15,,54.53,12.0,1417.78,216.5,Anthony Barron,Daughter,100,14/02/2023 10:18:56
10002994,10047835,2020-11-14,2020/11/15,F,Emily,Durham,2003/12/29,MS,Jackson,USA,16,N,2,88,A0001,101,T,88000,363-76-5771,married,bobmahoney@hotmail.com,307-446-6045,15,R,P1002743,2035-11-15,Cancelled due to non payment,9.68,2.13,251.68,38.38,John Booth,Son,100,14/02/2023 10:18:56
10002995,10006596,2020-08-26,2020/11/15,F,Sherry,Taylor,1994/07/10,MN,Rochester,USA,26,S,1,259,A0001,310,C,259000,351-82-9831,single,amccoy@gmail.com,563-888-3174,15,N,P1001703,2035-11-15,Cancelled by policy holder request,29.71,6.54,772.46,118.04,Mike Cook,Son,100,14/02/2023 10:18:56
10002996,10043000,2020-09-01,2020/11/15,M,Christopher,Baxter,1995/06/14,WA,Spokane,USA,25,N,2,102,A0001,117,C,102000,461-84-6780,married,joseph46@yahoo.com,979-127-5747,15,N,P1002727,2035-11-15,Cancelled by policy holder request,11.21,2.47,291.46,44.47,Patricia Martinez,Son,100,14/02/2023 10:18:56
10002997,10008705,2020-09-15,2020/11/15,F,Michelle,Lewis,1993/06/08,MS,Jackson,USA,27,N,0,75,A0001,86,T,75000,656-80-5856,single,kari00@gmail.com,363-487-8850,15,R,P1000862,2035-11-15,,8.24,1.81,214.24,32.81,Bobby Estrada,Spouse,100,14/02/2023 10:18:56
10002998,10006464,2020-10-09,2020/11/15,F,Alison,Wells,1945/12/16,ND,Fargo,USA,74,S,1,446,A0001,624,D,446000,339-46-5896,single,larry43@gmail.com,843-112-4163,15,N,P1002605,2035-11-15,Deceased,59.8,13.16,1554.8,237.41,Lisa Stout,Daughter,100,14/02/2023 10:18:56
10002999,10037806,2020-11-11,2020/11/16,M,Troy,Brown,1969/02/21,WA,Bellevue,USA,51,N,0,259,A0001,336,D,259000,400-45-5666,married,sean70@hotmail.com,605-090-3945,15,R,P1003643,2035-11-16,Deceased,32.2,7.08,837.2,127.83,Shane Duran,Daughter,100,14/02/2023 10:18:56
10003000,10048579,2020-10-14,2020/11/16,F,Maria,Gomez,1954/10/19,NH,Manchester,USA,66,N,1,69,A0001,89,T,69000,338-87-6534,single,dgriffith@hotmail.com,862-454-0258,15,N,P1003384,2035-11-16,Cancelled due to non payment,8.53,1.88,221.78,33.88,John Green,Spouse,100,14/02/2023 10:18:56
10003001,10040261,2020-10-16,2020/11/16,F,Pam,Johnson,1977/01/09,OK,Oklahoma City,USA,43,N,2,326,A0001,374,D,326000,780-78-7070,single,robinsonchristopher@gmail.com,565-066-3494,15,R,P1003058,2035-11-16,Deceased,35.84,7.88,931.84,142.38,Jamie Owens,Daughter,100,14/02/2023 10:18:56
10003002,10019104,2020-11-05,2020/11/16,F,Gina,Jackson,1990/02/26,AK,Anchorage,USA,30,S,0,272,A0001,326,D,272000,661-34-6069,married,matthewlopez@hotmail.com,964-960-2107,15,R,P1003005,2035-11-16,Deceased,31.24,6.87,812.24,124.12,Justin Taylor,Son,100,14/02/2023 10:18:56
10003003,10042564,2020-10-05,2020/11/16,M,Andrew,Myers,1948/12/24,MT,Billings,USA,71,N,0,376,A0001,488,D,376000,659-38-8616,married,mike78@gmail.com,610-903-4234,15,R,P1002472,2035-11-16,Deceased,46.77,10.29,1216.02,185.79,Nathan Mullen,Daughter,100,14/02/2023 10:18:56
10003004,10021446,2020-10-10,2020/11/16,M,Matthew,Moore,1996/12/30,TX,Houston,USA,23,S,0,463,A0001,555,T,463000,129-50-8800,divorced,karenhoffman@gmail.com,779-606-0097,15,N,P1002676,2035-11-16,Cancelled due to non payment,53.19,11.7,1382.94,211.2,Kiara Murphy,Daughter,100,14/02/2023 10:18:56
10003005,10049504,2020-10-22,2020/11/17,F,Kristine,Wallace,1957/01/30,ME,Augusta,USA,63,S,2,477,A0001,667,T,477000,891-22-0910,married,cforbes@gmail.com,765-363-6122,15,N,P1003573,2035-11-17,,63.92,14.06,1661.92,253.81,Mary Austin DDS,Daughter,100,14/02/2023 10:18:56
10003006,10027271,2020-09-07,2020/11/17,M,Randy,Barton,1999/10/15,AZ,Chandler,USA,21,S,2,163,A0001,195,C,163000,563-87-0291,single,james05@hotmail.com,399-095-2286,15,R,P1000956,2035-11-17,Cancelled by policy holder request,18.69,4.11,485.94,74.11,Keith Flores,Daughter,100,14/02/2023 10:18:56
10003007,10002429,2020-10-15,2020/11/17,F,Tiffany,Boyer,1965/05/20,TX,Odessa,USA,55,S,2,217,A0001,303,C,217000,793-93-1025,divorced,ykim@gmail.com,082-602-1994,15,N,P1000951,2035-11-17,Cancelled by policy holder request,29.04,6.39,755.04,115.39,Rebecca Holmes,Daughter,100,14/02/2023 10:18:56
10003008,10019380,2020-09-08,2020/11/17,M,Christopher,Sanchez,1995/11/16,FL,Pompano Beach,USA,25,N,1,198,A0001,227,C,198000,428-21-3028,single,brandon95@hotmail.com,254-817-7365,15,N,P1003635,2035-11-17,Cancelled by policy holder request,21.75,4.79,565.5,86.29,Tyler White,Daughter,100,14/02/2023 10:18:56
10003009,10023059,2020-08-20,2020/11/17,M,Jeremy,Adkins,1976/02/06,MA,Boston,USA,44,S,1,354,A0001,424,C,354000,572-27-5388,married,bakerkelly@gmail.com,135-050-1877,15,N,P1002806,2035-11-17,Cancelled by policy holder request,40.63,8.94,1056.38,161.19,Michelle Salinas MD,Spouse,100,14/02/2023 10:18:56
10003010,10009695,2020-09-18,2020/11/17,F,Amber,Williams,2001/08/24,MN,Saint Paul,USA,19,N,1,172,A0001,197,D,172000,844-10-9468,married,tara14@hotmail.com,557-918-1108,15,N,P1001787,2035-11-17,Deceased,18.88,4.15,490.88,74.9,Corey Robbins,Spouse,100,14/02/2023 10:18:56
10003011,10020238,2020-11-07,2020/11/17,M,Christopher,Hardin,1988/10/01,IL,Chicago,USA,32,N,0,73,A0001,83,T,73000,284-44-1504,divorced,susanguerrero@gmail.com,828-587-9403,15,N,P1001335,2035-11-17,,7.95,1.75,206.7,31.5,Evelyn Bryant,Son,100,14/02/2023 10:18:56
10003012,10037018,2020-08-26,2020/11/17,F,Maria,Roberts,1994/08/15,DC,Washington,USA,26,S,1,234,A0001,280,T,234000,191-86-0784,divorced,aaron02@hotmail.com,008-008-2975,15,R,P1003541,2035-11-17,Cancelled due to non payment,26.83,5.9,697.58,106.4,Jeffery Simmons,Spouse,100,14/02/2023 10:18:56
10003013,10012298,2020-11-07,2020/11/17,F,Angela,Lopez,1959/05/19,NE,Lincoln,USA,61,S,0,72,A0001,100,T,72000,706-09-9681,divorced,griffinmaria@hotmail.com,323-378-6796,15,N,P1003131,2035-11-17,Cancelled due to non payment,9.58,2.11,249.08,38.11,Christopher Oliver,Son,100,14/02/2023 10:18:56
